,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,성남동보세거리,dkienp,4.0,좋네요
1,1,1,1,성남동보세거리,김가람,5.0,
