,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,고운산,바타,1.0,정상석이 없네요힘들게 올랐는데 인증도 못하고 사방이 막혀조망은 포기...
1,1,1,1,고운산,오 예,2.0,고운산
