,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,문필봉,주영커,4.0,양동마을 경로당 우측길ㅡ대숲 야산 시작 ㅡ문필봉(송곳산) 481m..  오두산 향합니다
1,1,1,1,문필봉,포동포동,5.0,
