,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,신불산억새평원,heart,5.0,
1,1,1,1,신불산억새평원,먹으면 좋으리,5.0,
2,2,2,2,신불산억새평원,석수영,3.0,
