,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,맨발의청춘길,달빛은태양,5.0,
1,1,1,1,맨발의청춘길,Achtung Bae C,1.0,
