,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,고래전망대,ㅇㅅㅇ,5.0,맑은 날에 올라오니 탁 트여서 다보이네요
1,1,1,1,고래전망대,Achtung Bae C,1.0,
