,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,place_id,user_id,score,comment
0,0,0,0,울주망해사지승탑,Yeto,5.0,"바다를 먼저 바라 보세요.격이 다른 신라원조부도 2기.검색, 삼국유사 망해사조."
