place_id,user_id,score,comment,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0
여천천,트레비C TreviC,3.0,인도와 차도가 구분되어 있습니다!,,,,
여천천,장문영,5.0,,,,,
여천천,HYEJI CHOI,5.0,,,,,
여천천,트레비C TreviC,3.0,인도와 차도가 구분되어 있습니다!,,,,
여천천,장문영,5.0,,,,,
여천천,HYEJI CHOI,5.0,,,,,
여천천,???,4.0,운동하기 좋아요,0.0,0.0,0.0,0.0
